Prefijo;Descripcion;Modalidad
5493454472;FEDERAL;CPP
54934544733;FEDERAL;CPP
54934544731;FEDERAL;CPP
549375133;ELDORADO;CPP
5493465487;FIRMAT;CPP
549370509;FORMOSA;CPP
549370501;FORMOSA;CPP
5493544539;VILLA DOLORES;CPP
549354468;VILLA DOLORES;CPP
5493544538;VILLA DOLORES;CPP
5493544668;VILLA DOLORES;CPP
549354469;VILLA DOLORES;CPP
549370518;FORMOSA;CPP
549370517;FORMOSA;CPP
549370516;FORMOSA;CPP
549370515;FORMOSA;CPP
549370513;FORMOSA;CPP
54934544730;FEDERAL;CPP
549384346;QUIMILI;CPP
549376517;POSADAS;CPP
5493549507;CRUZ DEL EJE;CPP
5493549571;CRUZ DEL EJE;CPP
5493549572;CRUZ DEL EJE;CPP
5493549573;CRUZ DEL EJE;CPP
5493492264;RAFAELA;CPP
5493492389;RAFAELA;CPP
5493774543;CURUZU CUATIA;CPP
5493774542;CURUZU CUATIA;CPP
5493774541;CURUZU CUATIA;CPP
5493774540;CURUZU CUATIA;CPP
5493774509;CURUZU CUATIA;CPP
5493774508;CURUZU CUATIA;CPP
549375135;ELDORADO;CPP
5493400583;VILLA CONSTITUCION;CPP
549370511;FORMOSA;CPP
549375134;ELDORADO;CPP
5493401588;EL TREBOL;CPP
5493401587;EL TREBOL;CPP
5493400586;VILLA CONSTITUCION;CPP
5493774544;CURUZU CUATIA;CPP
5493400582;VILLA CONSTITUCION;CPP
5493774545;CURUZU CUATIA;CPP
5493400585;VILLA CONSTITUCION;CPP
5493400584;VILLA CONSTITUCION;CPP
5493401586;EL TREBOL;CPP
5493401585;EL TREBOL;CPP
5493843436;QUIMILI;CPP
549375136;ELDORADO;CPP
5493400587;VILLA CONSTITUCION;CPP
549364415;PRESIDENCIA ROQUE SAENZ PEÑA;CPP
549370512;FORMOSA;CPP
5493757686;PUERTO IGUAZU;CPP
5493757687;PUERTO IGUAZU;CPP
5493757301;PUERTO IGUAZU;CPP
549364413;PRESIDENCIA ROQUE SAENZ PEÑA;CPP
549364418;PRESIDENCIA ROQUE SAENZ PEÑA;CPP
5493644268;PRESIDENCIA ROQUE SAENZ PEÑA;CPP
5493644267;PRESIDENCIA ROQUE SAENZ PEÑA;CPP
549364416;PRESIDENCIA ROQUE SAENZ PEÑA;CPP
549364419;PRESIDENCIA ROQUE SAENZ PEÑA;CPP
549364417;PRESIDENCIA ROQUE SAENZ PEÑA;CPP
549364410;PRESIDENCIA ROQUE SAENZ PEÑA;CPP
549364411;PRESIDENCIA ROQUE SAENZ PEÑA;CPP
5493757684;PUERTO IGUAZU;CPP
549376505;POSADAS;CPP
549376508;POSADAS;CPP
549376507;POSADAS;CPP
549376513;POSADAS;CPP
549376509;POSADAS;CPP
549376521;POSADAS;CPP
549364412;PRESIDENCIA ROQUE SAENZ PEÑA;CPP
549376506;POSADAS;CPP
549364414;PRESIDENCIA ROQUE SAENZ PEÑA;CPP
549376510;POSADAS;CPP
549376520;POSADAS;CPP
549376515;POSADAS;CPP
549376512;POSADAS;CPP
549372559;GENERAL JOSE DE SAN MARTIN;CPP
5493757683;PUERTO IGUAZU;CPP
549376511;POSADAS;CPP
5493757645;PUERTO IGUAZU;CPP
549376514;POSADAS;CPP
549370514;FORMOSA;CPP
549370508;FORMOSA;CPP
549370503;FORMOSA;CPP
549370504;FORMOSA;CPP
549370505;FORMOSA;CPP
549370507;FORMOSA;CPP
549370506;FORMOSA;CPP
549370510;FORMOSA;CPP
549370500;FORMOSA;CPP
549370519;FORMOSA;CPP
549375769;PUERTO IGUAZU;CPP
5493757689;PUERTO IGUAZU;CPP
5493757685;PUERTO IGUAZU;CPP
5493757300;PUERTO IGUAZU;CPP
5493757682;PUERTO IGUAZU;CPP
5493757681;PUERTO IGUAZU;CPP
5493757680;PUERTO IGUAZU;CPP
549375765;PUERTO IGUAZU;CPP
5493757688;PUERTO IGUAZU;CPP
5493757643;PUERTO IGUAZU;CPP
5493757302;PUERTO IGUAZU;CPP
5493757644;PUERTO IGUAZU;CPP
5493757649;PUERTO IGUAZU;CPP
5493757648;PUERTO IGUAZU;CPP
5493757647;PUERTO IGUAZU;CPP
549376518;POSADAS;CPP
5493757646;PUERTO IGUAZU;CPP
549370502;FORMOSA;CPP
5493757609;PUERTO IGUAZU;CPP
5492964305;RIO GRANDE (PROV.  TIERRA DEL FUEGO);CPP
5493454977;CONCORDIA;CPP
5493731612;CHARATA;CPP
5493731609;CHARATA;CPP
5493825632;CHILECITO;CPP
5493825633;CHILECITO;CPP
5493825631;CHILECITO;CPP
5493825630;CHILECITO;CPP
5493825609;CHILECITO;CPP
5493825608;CHILECITO;CPP
549382562;CHILECITO;CPP
549382561;CHILECITO;CPP
5493825634;CHILECITO;CPP
5493825636;CHILECITO;CPP
5493731610;CHARATA;CPP
5493525665;COLONIA CAROYA;CPP
549376516;POSADAS;CPP
5493454976;CONCORDIA;CPP
5493454975;CONCORDIA;CPP
5493442657;CONCEPCION DEL URUGUAY;CPP
5493525668;COLONIA CAROYA;CPP
5493825635;CHILECITO;CPP
5493525666;COLONIA CAROYA;CPP
549296431;RIO GRANDE (PROV.  TIERRA DEL FUEGO);CPP
5493525663;COLONIA CAROYA;CPP
5493525664;COLONIA CAROYA;CPP
5493447549;COLON (PROV.  ENTRE RIOS);CPP
5492964304;RIO GRANDE (PROV.  TIERRA DEL FUEGO);CPP
5492964303;RIO GRANDE (PROV.  TIERRA DEL FUEGO);CPP
5493731608;CHARATA;CPP
5493525667;COLONIA CAROYA;CPP
5493417028;ROSARIO;CPP
5493491564;CERES;CPP
5493491565;CERES;CPP
5493491566;CERES;CPP
5493491567;CERES;CPP
5493491568;CERES;CPP
5493491516;CERES;CPP
549349159;CERES;CPP
549345658;CHAJARI;CPP
5493456576;CHAJARI;CPP
5493456575;CHAJARI;CPP
5493456574;CHAJARI;CPP
549341731;ROSARIO;CPP
5493417025;ROSARIO;CPP
5493731611;CHARATA;CPP
549341725;ROSARIO;CPP
5493731606;CHARATA;CPP
5493731607;CHARATA;CPP
5493417026;ROSARIO;CPP
549341729;ROSARIO;CPP
549341728;ROSARIO;CPP
5493417029;ROSARIO;CPP
549341726;ROSARIO;CPP
549341730;ROSARIO;CPP
549341724;ROSARIO;CPP
549341723;ROSARIO;CPP
5493826461;CHAMICAL;CPP
549382650;CHAMICAL;CPP
5493412859;ROSARIO;CPP
549345526;CONCORDIA;CPP
549341727;ROSARIO;CPP
549379516;CORRIENTES;CPP
5493455229;CONCORDIA;CPP
549379536;CORRIENTES;CPP
549379537;CORRIENTES;CPP
549379539;CORRIENTES;CPP
549379538;CORRIENTES;CPP
549379532;CORRIENTES;CPP
549379531;CORRIENTES;CPP
549373557;VILLA ANGELA;CPP
549373564;VILLA ANGELA;CPP
549373556;VILLA ANGELA;CPP
549373565;VILLA ANGELA;CPP
549379530;CORRIENTES;CPP
5493794154;CORRIENTES;CPP
549379534;CORRIENTES;CPP
549349225;RAFAELA;CPP
5493491515;CERES;CPP
5493549508;CRUZ DEL EJE;CPP
5493549509;CRUZ DEL EJE;CPP
5493549570;CRUZ DEL EJE;CPP
5493492263;RAFAELA;CPP
5493794152;CORRIENTES;CPP
5493492261;RAFAELA;CPP
5493794150;CORRIENTES;CPP
5493492388;RAFAELA;CPP
5493492387;RAFAELA;CPP
5493492260;RAFAELA;CPP
5493794153;CORRIENTES;CPP
5493794151;CORRIENTES;CPP
549379533;CORRIENTES;CPP
5493492262;RAFAELA;CPP
549362520;RESISTENCIA;CPP
549345527;CONCORDIA;CPP
549345509;CONCORDIA;CPP
5493454979;CONCORDIA;CPP
5493455228;CONCORDIA;CPP
5493454978;CONCORDIA;CPP
549362522;RESISTENCIA;CPP
549362526;RESISTENCIA;CPP
549362525;RESISTENCIA;CPP
549362524;RESISTENCIA;CPP
549362523;RESISTENCIA;CPP
549362521;RESISTENCIA;CPP
5493624187;RESISTENCIA;CPP
549362528;RESISTENCIA;CPP
549379535;CORRIENTES;CPP
5493482734;RECONQUISTA;CPP
549379541;CORRIENTES;CPP
549379517;CORRIENTES;CPP
549379518;CORRIENTES;CPP
549379540;CORRIENTES;CPP
5493794189;CORRIENTES;CPP
549362527;RESISTENCIA;CPP
549348272;RECONQUISTA;CPP
5493624188;RESISTENCIA;CPP
5493482733;RECONQUISTA;CPP
5493482732;RECONQUISTA;CPP
5493482731;RECONQUISTA;CPP
5493482730;RECONQUISTA;CPP
549362519;RESISTENCIA;CPP
5493765009;POSADAS;CPP
549379519;CORRIENTES;CPP
5492634867;SAN MARTIN (PROV.  MENDOZA);CPP
549381392;SAN MIGUEL DE TUCUMAN;CPP
549381390;SAN MIGUEL DE TUCUMAN;CPP
5493493543;SUNCHALES;CPP
549381388;SAN MIGUEL DE TUCUMAN;CPP
549381389;SAN MIGUEL DE TUCUMAN;CPP
549381387;SAN MIGUEL DE TUCUMAN;CPP
549381386;SAN MIGUEL DE TUCUMAN;CPP
549381329;SAN MIGUEL DE TUCUMAN;CPP
549381396;SAN MIGUEL DE TUCUMAN;CPP
549381397;SAN MIGUEL DE TUCUMAN;CPP
549381328;SAN MIGUEL DE TUCUMAN;CPP
549381393;SAN MIGUEL DE TUCUMAN;CPP
5493856479;SUMAMPA;CPP
5492634872;SAN MARTIN (PROV.  MENDOZA);CPP
549381398;SAN MIGUEL DE TUCUMAN;CPP
549263491;SAN MARTIN (PROV.  MENDOZA);CPP
549263490;SAN MARTIN (PROV.  MENDOZA);CPP
549263489;SAN MARTIN (PROV.  MENDOZA);CPP
549263488;SAN MARTIN (PROV.  MENDOZA);CPP
5492634874;SAN MARTIN (PROV.  MENDOZA);CPP
5493493540;SUNCHALES;CPP
5493493541;SUNCHALES;CPP
5493493542;SUNCHALES;CPP
5493493544;SUNCHALES;CPP
5493493545;SUNCHALES;CPP
549263492;SAN MARTIN (PROV.  MENDOZA);CPP
5492634871;SAN MARTIN (PROV.  MENDOZA);CPP
5492634870;SAN MARTIN (PROV.  MENDOZA);CPP
549381200;SAN MIGUEL DE TUCUMAN;CPP
54938564769;SUMAMPA;CPP
5493873388;TARTAGAL (PROV.  SALTA);CPP
549332937;SAN PEDRO (PROV.  BUENOS AIRES);CPP
5493329362;SAN PEDRO (PROV.  BUENOS AIRES);CPP
5493827499;AIMOGASTA;CPP
5493329361;SAN PEDRO (PROV.  BUENOS AIRES);CPP
54938564765;SUMAMPA;CPP
549336417;SAN NICOLAS;CPP
5493364009;SAN NICOLAS;CPP
5493364008;SAN NICOLAS;CPP
549381326;SAN MIGUEL DE TUCUMAN;CPP
549381202;SAN MIGUEL DE TUCUMAN;CPP
549381203;SAN MIGUEL DE TUCUMAN;CPP
54938564766;SUMAMPA;CPP
549381394;SAN MIGUEL DE TUCUMAN;CPP
5493813243;SAN MIGUEL DE TUCUMAN;CPP
5493493546;SUNCHALES;CPP
5493813242;SAN MIGUEL DE TUCUMAN;CPP
549381325;SAN MIGUEL DE TUCUMAN;CPP
549381391;SAN MIGUEL DE TUCUMAN;CPP
549381327;SAN MIGUEL DE TUCUMAN;CPP
54938564767;SUMAMPA;CPP
5493813241;SAN MIGUEL DE TUCUMAN;CPP
54938564768;SUMAMPA;CPP
5493856477;SUMAMPA;CPP
5493856481;SUMAMPA;CPP
5493856480;SUMAMPA;CPP
549381201;SAN MIGUEL DE TUCUMAN;CPP
5493856478;SUMAMPA;CPP
549381395;SAN MIGUEL DE TUCUMAN;CPP
549381399;SAN MIGUEL DE TUCUMAN;CPP
5493435518;NOGOYA;CPP
5492634869;SAN MARTIN (PROV.  MENDOZA);CPP
549117165;AMBA;CPP
549117162;AMBA;CPP
549117181;AMBA;CPP
549117161;AMBA;CPP
549117089;AMBA;CPP
549117180;AMBA;CPP
549117160;AMBA;CPP
549117227;AMBA;CPP
549117098;AMBA;CPP
549117097;AMBA;CPP
549117096;AMBA;CPP
549117095;AMBA;CPP
549117163;AMBA;CPP
549117186;AMBA;CPP
5492622375;TUNUYAN;CPP
549387322;TARTAGAL (PROV.  SALTA);CPP
549117176;AMBA;CPP
549117199;AMBA;CPP
549117189;AMBA;CPP
549117094;AMBA;CPP
549117166;AMBA;CPP
5493715409;LAS LOMITAS;CPP
5493435524;NOGOYA;CPP
549117171;AMBA;CPP
5493435525;NOGOYA;CPP
5493435526;NOGOYA;CPP
543704929;FORMOSA;SBT
549117164;AMBA;CPP
549117179;AMBA;CPP
5493458436;SAN JOSE DE FELICIANO;CPP
5493888306;SAN PEDRO (PROV.  JUJUY);CPP
5493493547;SUNCHALES;CPP
5493493548;SUNCHALES;CPP
5492634873;SAN MARTIN (PROV.  MENDOZA);CPP
549264613;SAN JUAN;CPP
549264612;SAN JUAN;CPP
5492646106;SAN JUAN;CPP
5492646105;SAN JUAN;CPP
5492646104;SAN JUAN;CPP
5492646103;SAN JUAN;CPP
549264611;SAN JUAN;CPP
549264614;SAN JUAN;CPP
5493458498;SAN JOSE DE FELICIANO;CPP
549117204;AMBA;CPP
54934065278;SAN JORGE (PROV.  SANTA FE);CPP
549117190;AMBA;CPP
5493405467;SAN JAVIER (PROV.  SANTA FE);CPP
5493405466;SAN JAVIER (PROV.  SANTA FE);CPP
5493405465;SAN JAVIER (PROV.  SANTA FE);CPP
5493405468;SAN JAVIER (PROV.  SANTA FE);CPP
5493458435;SAN JOSE DE FELICIANO;CPP
54934065277;SAN JORGE (PROV.  SANTA FE);CPP
5493458437;SAN JOSE DE FELICIANO;CPP
54934065279;SAN JORGE (PROV.  SANTA FE);CPP
54934065275;SAN JORGE (PROV.  SANTA FE);CPP
5493458438;SAN JOSE DE FELICIANO;CPP
5493458499;SAN JOSE DE FELICIANO;CPP
5493458439;SAN JOSE DE FELICIANO;CPP
5492634868;SAN MARTIN (PROV.  MENDOZA);CPP
54934065276;SAN JORGE (PROV.  SANTA FE);CPP
5493734520;MACHAGAI;CPP
5493876618;METAN;CPP
5493841451;MONTE QUEMADO;CPP
5493841452;MONTE QUEMADO;CPP
54938414542;MONTE QUEMADO;CPP
54938414545;MONTE QUEMADO;CPP
54938414541;MONTE QUEMADO;CPP
54938414540;MONTE QUEMADO;CPP
5493841453;MONTE QUEMADO;CPP
54938414546;MONTE QUEMADO;CPP
5493841450;MONTE QUEMADO;CPP
5493734524;MACHAGAI;CPP
5493734523;MACHAGAI;CPP
5493888307;SAN PEDRO (PROV.  JUJUY);CPP
5493734521;MACHAGAI;CPP
5493876641;METAN;CPP
5493734525;MACHAGAI;CPP
549373451;MACHAGAI;CPP
5493734526;MACHAGAI;CPP
54938414547;MONTE QUEMADO;CPP
54938414544;MONTE QUEMADO;CPP
54938414543;MONTE QUEMADO;CPP
5492323221;LUJAN (PROV.  BUENOS AIRES);CPP
543813244;SAN MIGUEL DE TUCUMAN;SBT
5493886619;LIBERTADOR GENERAL SAN MARTIN;CPP
5493886618;LIBERTADOR GENERAL SAN MARTIN;CPP
549388667;LIBERTADOR GENERAL SAN MARTIN;CPP
5493482297;LAS TOSCAS (PROV. SANTA FE);CPP
543875581;SALTA;SBT
5493734522;MACHAGAI;CPP
549385610;SANTIAGO DEL ESTERO;CPP
5493838473;SANTA MARIA (PROV.  CATAMARCA);CPP
5493838472;SANTA MARIA (PROV.  CATAMARCA);CPP
5493838471;SANTA MARIA (PROV.  CATAMARCA);CPP
5493838470;SANTA MARIA (PROV.  CATAMARCA);CPP
549385678;SANTIAGO DEL ESTERO;CPP
549385677;SANTIAGO DEL ESTERO;CPP
549385619;SANTIAGO DEL ESTERO;CPP
549385618;SANTIAGO DEL ESTERO;CPP
549385617;SANTIAGO DEL ESTERO;CPP
549385616;SANTIAGO DEL ESTERO;CPP
549385615;SANTIAGO DEL ESTERO;CPP
549385614;SANTIAGO DEL ESTERO;CPP
549385613;SANTIAGO DEL ESTERO;CPP
5493876619;METAN;CPP
5493773509;MERCEDES (PROV.  CORRIENTES);CPP
549348270;LAS TOSCAS (PROV. SANTA FE);CPP
5493876642;METAN;CPP
549387663;METAN;CPP
5493876629;METAN;CPP
5493773551;MERCEDES (PROV.  CORRIENTES);CPP
549385612;SANTIAGO DEL ESTERO;CPP
549377354;MERCEDES (PROV.  CORRIENTES);CPP
549385611;SANTIAGO DEL ESTERO;CPP
5493773505;MERCEDES (PROV.  CORRIENTES);CPP
5493773504;MERCEDES (PROV.  CORRIENTES);CPP
5493773503;MERCEDES (PROV.  CORRIENTES);CPP
5493773550;MERCEDES (PROV.  CORRIENTES);CPP
5493856799;SANTIAGO DEL ESTERO;CPP
5493876640;METAN;CPP
5493773508;MERCEDES (PROV.  CORRIENTES);CPP
5493888689;SAN PEDRO (PROV.  JUJUY);CPP
543417320;ROSARIO;SBT
549388459;SAN SALVADOR DE JUJUY;CPP
5493884546;SAN SALVADOR DE JUJUY;CPP
5493482295;LAS TOSCAS (PROV. SANTA FE);CPP
5493865753;AGUILARES;CPP
5493865752;AGUILARES;CPP
5493865751;AGUILARES;CPP
5493865747;AGUILARES;CPP
5493865746;AGUILARES;CPP
5493865748;AGUILARES;CPP
5493865749;AGUILARES;CPP
5493865750;AGUILARES;CPP
5493865745;AGUILARES;CPP
549388596;SAN SALVADOR DE JUJUY;CPP
5493888309;SAN PEDRO (PROV.  JUJUY);CPP
5493888305;SAN PEDRO (PROV.  JUJUY);CPP
5493888688;SAN PEDRO (PROV.  JUJUY);CPP
5493888687;SAN PEDRO (PROV.  JUJUY);CPP
5493888683;SAN PEDRO (PROV.  JUJUY);CPP
5493888686;SAN PEDRO (PROV.  JUJUY);CPP
5493888319;SAN PEDRO (PROV.  JUJUY);CPP
5493888656;SAN PEDRO (PROV.  JUJUY);CPP
5493888684;SAN PEDRO (PROV.  JUJUY);CPP
5493888308;SAN PEDRO (PROV.  JUJUY);CPP
5493888318;SAN PEDRO (PROV.  JUJUY);CPP
5493888316;SAN PEDRO (PROV.  JUJUY);CPP
5493888685;SAN PEDRO (PROV.  JUJUY);CPP
5493888315;SAN PEDRO (PROV.  JUJUY);CPP
549388598;SAN SALVADOR DE JUJUY;CPP
5493888317;SAN PEDRO (PROV.  JUJUY);CPP
5493425873;SANTA FE;CPP
5493873389;TARTAGAL (PROV.  SALTA);CPP
5493482299;LAS TOSCAS (PROV. SANTA FE);CPP
543435271;PARANA;SBT
543435270;PARANA;SBT
5493482298;LAS TOSCAS (PROV. SANTA FE);CPP
5493482296;LAS TOSCAS (PROV. SANTA FE);CPP
549342622;SANTA FE;CPP
549342623;SANTA FE;CPP
549342621;SANTA FE;CPP
549342620;SANTA FE;CPP
5493425879;SANTA FE;CPP
5493425878;SANTA FE;CPP
5493425877;SANTA FE;CPP
5493885959;SAN SALVADOR DE JUJUY;CPP
549388597;SAN SALVADOR DE JUJUY;CPP
549388458;SAN SALVADOR DE JUJUY;CPP
5493884547;SAN SALVADOR DE JUJUY;CPP
5493884549;SAN SALVADOR DE JUJUY;CPP
549388457;SAN SALVADOR DE JUJUY;CPP
5493884548;SAN SALVADOR DE JUJUY;CPP
5493425875;SANTA FE;CPP
549388455;SAN SALVADOR DE JUJUY;CPP
5493425874;SANTA FE;CPP
549342589;SANTA FE;CPP
549342588;SANTA FE;CPP
5493425876;SANTA FE;CPP
5493425871;SANTA FE;CPP
5493425872;SANTA FE;CPP
549348271;LAS TOSCAS (PROV. SANTA FE);CPP
549388456;SAN SALVADOR DE JUJUY;CPP
5493446213;GUALEGUAYCHU;CPP
5493444556;GUALEGUAY;CPP
5493444555;GUALEGUAY;CPP
5493772612;PASO DE LOS LIBRES;CPP
5493435523;NOGOYA;CPP
5493772613;PASO DE LOS LIBRES;CPP
549117197;AMBA;CPP
5493772614;PASO DE LOS LIBRES;CPP
5493772615;PASO DE LOS LIBRES;CPP
5493835508;ANDALGALA;CPP
549344622;GUALEGUAYCHU;CPP
5493444548;GUALEGUAY;CPP
5493446212;GUALEGUAYCHU;CPP
5493786445;ITUZAINGO;CPP
5493786444;ITUZAINGO;CPP
5493786443;ITUZAINGO;CPP
5493786442;ITUZAINGO;CPP
5493786446;ITUZAINGO;CPP
549117231;AMBA;CPP
54938854802;LA QUIACA;CPP
5493885436;LA QUIACA;CPP
5493772616;PASO DE LOS LIBRES;CPP
5492622377;TUNUYAN;CPP
5493498536;GOBERNADOR CRESPO;CPP
5493525691;JESUS MARIA;CPP
5493498535;GOBERNADOR CRESPO;CPP
54934984685;GOBERNADOR CRESPO;CPP
5492622379;TUNUYAN;CPP
5493498534;GOBERNADOR CRESPO;CPP
5493498533;GOBERNADOR CRESPO;CPP
549377772;GOYA;CPP
549377771;GOYA;CPP
5493444550;GUALEGUAY;CPP
549377729;GOYA;CPP
5493444549;GUALEGUAY;CPP
5492622316;TUNUYAN;CPP
5492622376;TUNUYAN;CPP
549377773;GOYA;CPP
5493444552;GUALEGUAY;CPP
5493444554;GUALEGUAY;CPP
5493444553;GUALEGUAY;CPP
5493444551;GUALEGUAY;CPP
5493444547;GUALEGUAY;CPP
5493885437;LA QUIACA;CPP
549377770;GOYA;CPP
5493878396;ORAN;CPP
5493885435;LA QUIACA;CPP
5493487287;ZARATE;CPP
549387824;ORAN;CPP
549387825;ORAN;CPP
5493487284;ZARATE;CPP
5493487283;ZARATE;CPP
549387823;ORAN;CPP
5493878398;ORAN;CPP
549348729;ZARATE;CPP
5493487288;ZARATE;CPP
5493487286;ZARATE;CPP
5493487285;ZARATE;CPP
5493878395;ORAN;CPP
5493878394;ORAN;CPP
5493878393;ORAN;CPP
5493878391;ORAN;CPP
5493878392;ORAN;CPP
5493878399;ORAN;CPP
5493525693;JESUS MARIA;CPP
5493525669;JESUS MARIA;CPP
5493525692;JESUS MARIA;CPP
5493487281;ZARATE;CPP
54938854800;LA QUIACA;CPP
5493835507;ANDALGALA;CPP
5493786447;ITUZAINGO;CPP
5493786448;ITUZAINGO;CPP
5493436128;PARANA;CPP
549343613;PARANA;CPP
5493436126;PARANA;CPP
5493436127;PARANA;CPP
5493525690;JESUS MARIA;CPP
5493525694;JESUS MARIA;CPP
5493487282;ZARATE;CPP
54938854801;LA QUIACA;CPP
54938854804;LA QUIACA;CPP
54934375288;LA PAZ (PROV.  ENTRE RIOS);CPP
549343754;LA PAZ (PROV.  ENTRE RIOS);CPP
54934375286;LA PAZ (PROV.  ENTRE RIOS);CPP
54934375289;LA PAZ (PROV.  ENTRE RIOS);CPP
54934375287;LA PAZ (PROV.  ENTRE RIOS);CPP
54934375284;LA PAZ (PROV.  ENTRE RIOS);CPP
54934375285;LA PAZ (PROV.  ENTRE RIOS);CPP
54934375283;LA PAZ (PROV.  ENTRE RIOS);CPP
5493878397;ORAN;CPP
54938854803;LA QUIACA;CPP
549117225;AMBA;CPP
549117099;AMBA;CPP
549117177;AMBA;CPP
549117178;AMBA;CPP
549117188;AMBA;CPP
549117211;AMBA;CPP
549117210;AMBA;CPP
549117220;AMBA;CPP
549117221;AMBA;CPP
549117222;AMBA;CPP
549376519;POSADAS;CPP
549117224;AMBA;CPP
549117168;AMBA;CPP
549117226;AMBA;CPP
549117185;AMBA;CPP
549117205;AMBA;CPP
549117172;AMBA;CPP
549117182;AMBA;CPP
549117192;AMBA;CPP
549117173;AMBA;CPP
549117174;AMBA;CPP
549117183;AMBA;CPP
549117184;AMBA;CPP
549117223;AMBA;CPP
549375527;OBERA;CPP
5493435519;NOGOYA;CPP
549387758;LAS LAJITAS;CPP
5493877549;LAS LAJITAS;CPP
5493877546;LAS LAJITAS;CPP
5493877547;LAS LAJITAS;CPP
543518353;CORDOBA;SBT
5493877548;LAS LAJITAS;CPP
5493877545;LAS LAJITAS;CPP
549375528;OBERA;CPP
549117167;AMBA;CPP
549375526;OBERA;CPP
5493873205;TARTAGAL (PROV.  SALTA);CPP
549375570;OBERA;CPP
549375529;OBERA;CPP
549117198;AMBA;CPP
549117196;AMBA;CPP
5493873387;TARTAGAL (PROV.  SALTA);CPP
549387323;TARTAGAL (PROV.  SALTA);CPP
549387321;TARTAGAL (PROV.  SALTA);CPP
549117195;AMBA;CPP
549117194;AMBA;CPP
549117193;AMBA;CPP
543834096;CATAMARCA;SBT
5493837495;TINOGASTA;CPP
549117229;AMBA;CPP
549117187;AMBA;CPP
549117228;AMBA;CPP
5493754503;SAN JAVIER (PROV.  MISIONES);CPP
5493754548;SAN JAVIER (PROV.  MISIONES);CPP
5493754505;SAN JAVIER (PROV.  MISIONES);CPP
549375456;SAN JAVIER (PROV.  MISIONES);CPP
5493754572;SAN JAVIER (PROV.  MISIONES);CPP
5493754549;SAN JAVIER (PROV.  MISIONES);CPP
5493837494;TINOGASTA;CPP
5493754504;SAN JAVIER (PROV.  MISIONES);CPP
5493837498;TINOGASTA;CPP
5493837499;TINOGASTA;CPP
5493754570;SAN JAVIER (PROV.  MISIONES);CPP
54935224999;SAN FRANCISCO DEL CHAÑAR;CPP
54935224995;SAN FRANCISCO DEL CHAÑAR;CPP
54935224996;SAN FRANCISCO DEL CHAÑAR;CPP
54935224998;SAN FRANCISCO DEL CHAÑAR;CPP
54935224997;SAN FRANCISCO DEL CHAÑAR;CPP
549117230;AMBA;CPP
5493754571;SAN JAVIER (PROV.  MISIONES);CPP
549117218;AMBA;CPP
549383553;ANDALGALA;CPP
549117200;AMBA;CPP
549117201;AMBA;CPP
549117169;AMBA;CPP
549117203;AMBA;CPP
549117191;AMBA;CPP
549117206;AMBA;CPP
549117207;AMBA;CPP
549117208;AMBA;CPP
5493835509;ANDALGALA;CPP
549117219;AMBA;CPP
549117217;AMBA;CPP
549117216;AMBA;CPP
549117215;AMBA;CPP
549117214;AMBA;CPP
549117213;AMBA;CPP
549117212;AMBA;CPP
549117202;AMBA;CPP
549117170;AMBA;CPP
549117209;AMBA;CPP
542625507;GENERAL ALVEAR (PROV.  MENDOZA);SBT
542374652;GENERAL RODRIGUEZ;SBT
542374651;GENERAL RODRIGUEZ;SBT
542613498;LUJAN DE CUYO;SBT
542984293;GENERAL ROCA (PROV.  RIO NEGRO);SBT
543804754;LA RIOJA;SBT
542984292;GENERAL ROCA (PROV.  RIO NEGRO);SBT
542345504;25 DE MAYO (PROV.  BUENOS AIRES);SBT
542229475;JUAN MARIA GUTIERREZ;SBT
542317548;9 DE JULIO (PROV.  BUENOS AIRES);SBT
543804755;LA RIOJA;SBT
542613499;LUJAN DE CUYO;SBT
542474499;SALTO;SBT
542984295;VILLA REGINA;SBT
542262312;NECOCHEA;SBT
542395460;CARLOS CASARES;SBT
542477392;PERGAMINO;SBT
542262313;NECOCHEA;SBT
542995678;NEUQUEN;SBT
542983319;TRES ARROYOS;SBT
542622596;TUNUYAN;SBT
542984294;VILLA REGINA;SBT
542983699;SAN CAYETANO;SBT
54226238;NECOCHEA;SBT
542261423;LOBERIA;SBT
54261378;CHACRAS DE CORIA;SBT
542225499;SAN VICENTE (PROV.  BUENOS AIRES);SBT
542901592;USHUAIA;SBT
542664797;SAN LUIS (PROV. SAN LUIS);SBT
542664798;SAN LUIS (PROV. SAN LUIS);SBT
542604241;SAN RAFAEL (PROV. MENDOZA);SBT
541137480;AMBA;SBT
542392663;TRENQUE LAUQUEN;SBT
542342541;BRAGADO;SBT
542352514;CHACABUCO;SBT
542291523;MIRAMAR (PROV.  BUENOS AIRES);SBT
542213126;LA PLATA;SBT
542962432;SAN JULIAN;SBT
542396555;PEHUAJO;SBT
542396554;PEHUAJO;SBT
542944746;SAN CARLOS DE BARILOCHE;SBT
542944747;SAN CARLOS DE BARILOCHE;SBT
542995677;NEUQUEN;SBT
542264409;LA DULCE;SBT
542983318;ADOLFO GONZALEZ CHAVES;SBT
542304226;PARQUE INDUSTRIAL PILAR;SBT
542975110;PUERTO DESEADO;SBT
542975111;PUERTO DESEADO;SBT
542227660;SALVADOR MARIA;SBT
543517210;CORDOBA;SBT
543517211;CORDOBA;SBT
